feature,feature_importance_mdi
ankle_gyro_x__dfa,0.0001413054034225189
ankle_mag_x__trev,0.00013107858109434546
ankle_acc6_y__periodicity,0.0001298671353225015
ankle_mag_x__transition_matrix,0.00012925069006946606
ankle_acc16_y__periodicity,0.00012658242140358212
ankle_gyro_z__mean,0.00012514313584105073
ankle_acc16_z__embedding_dist,0.0001251246790885462
ankle_acc6_y__trev,0.00012375711299656946
ankle_mag_x__ami_timescale,0.00012332083605370172
ankle_acc16_y__acf_first_min,0.0001210432187035613
ankle_gyro_z__high_fluctuation,0.00011568618498894182
ankle_mag_z__periodicity,0.00011557216072933186
ankle_mag_z__whiten_timescale,0.00011454211057126384
ankle_gyro_x__stretch_high,0.00011176520280726656
ankle_gyro_x__centroid_freq,0.00010161552398228586
ankle_gyro_z__periodicity,9.774813676015957e-05
ankle_acc16_x__high_fluctuation,9.597123665037237e-05
ankle_acc16_y__ami2,9.336151249936917e-05
ankle_acc16_x__stretch_decreasing,9.013596629274199e-05
ankle_gyro_z__ami_timescale,8.481450209526706e-05
ankle_acc16_z__acf_first_min,7.50046184509879e-05
ankle_gyro_z__mode_5,7.405912427062622e-05
ankle_acc16_x__ami2,7.154688200759272e-05
ankle_mag_z__transition_matrix,6.725339754631663e-05
ankle_gyro_y__trev,6.467050437908848e-05
ankle_gyro_y__high_fluctuation,6.291835254349738e-05
ankle_acc16_x__transition_matrix,6.140425130463293e-05
ankle_acc6_z__periodicity,6.032096975370375e-05
ankle_gyro_x__acf_first_min,5.87024534965906e-05
ankle_acc6_x__transition_matrix,4.736844875470723e-05
ankle_gyro_x__embedding_dist,4.703000274919383e-05
ankle_mag_x__periodicity,4.511582866117469e-05
ankle_acc16_z__ami_timescale,4.437937814509286e-05
ankle_acc6_z__stretch_decreasing,4.3400593832144276e-05
ankle_gyro_x__high_fluctuation,4.145496973134625e-05
ankle_gyro_y__whiten_timescale,3.876144227997005e-05
ankle_acc6_z__acf_first_min,3.795344616669542e-05
ankle_acc16_z__trev,3.7418584684858024e-05
ankle_mag_y__transition_matrix,3.7004301180578985e-05
ankle_temperature__SD,3.5742511275744646e-05
ankle_mag_z__trev,2.6095487891469172e-05
ankle_gyro_x__stretch_decreasing,2.1579703485068055e-05
ankle_gyro_x__ami_timescale,2.092532867793836e-05
ankle_acc16_z__periodicity,1.8732839178247497e-05
ankle_acc16_y__ami_timescale,1.8306176544070172e-05
ankle_acc16_z__stretch_decreasing,1.3893427803486884e-05
ankle_acc16_x__mode_10,1.3365697179472468e-05
ankle_gyro_z__outlier_timing_pos,1.2768403033177206e-05
ankle_acc6_y__ami_timescale,1.2421668687097376e-05
ankle_acc6_y__stretch_decreasing,1.1686795393570828e-05
ankle_gyro_y__stretch_decreasing,1.114187562801731e-05
ankle_acc16_x__mode_5,1.0380601265276236e-05
ankle_gyro_y__rs_range,9.398851645464783e-06
ankle_acc6_x__mode_10,8.494171676165488e-06
ankle_temperature__acf_timescale,6.408356108290417e-06
ankle_gyro_y__mode_10,6.309813486987919e-06
ankle_temperature__acf_first_min,5.941782272683272e-06
ankle_acc6_z__trev,5.818669182686402e-06
ankle_gyro_z__outlier_timing_neg,5.355017031484153e-06
ankle_acc6_x__mode_5,5.055958243399986e-06
ankle_mag_x__rs_range,4.199890800586284e-06
ankle_gyro_x__outlier_timing_neg,3.923962479248206e-06
ankle_acc6_z__mode_5,3.7276038791807525e-06
ankle_gyro_y__mode_5,3.7061383765340368e-06
ankle_mag_x__outlier_timing_pos,3.494220508763704e-06
ankle_acc16_y__mode_5,3.2220836776882338e-06
ankle_acc6_z__outlier_timing_neg,2.8890249512454907e-06
ankle_gyro_z,2.4509957168096166e-06
ankle_acc6_y__outlier_timing_pos,2.3689644628016126e-06
ankle_acc16_z__outlier_timing_pos,2.337720599463496e-06
ankle_mag_x__outlier_timing_neg,2.323328360596889e-06
ankle_acc16_y__stretch_decreasing,2.2977062931165254e-06
ankle_acc6_z__outlier_timing_pos,2.027961038559799e-06
ankle_acc16_x__outlier_timing_neg,1.914646945100997e-06
ankle_mag_y__mode_10,1.72767839659627e-06
ankle_acc6_z__ami_timescale,1.7012274158325488e-06
ankle_gyro_x__mode_5,1.62338872977291e-06
ankle_acc6_z__mode_10,1.4328265155636191e-06
ankle_acc16_x__outlier_timing_pos,1.1925345491279457e-06
ankle_acc16_y__outlier_timing_neg,1.101301193492033e-06
ankle_gyro_y__outlier_timing_pos,1.0639203551958865e-06
ankle_acc16_y__mode_10,1.0500005259524515e-06
ankle_mag_y__outlier_timing_neg,9.903219213102437e-07
ankle_acc6_y__outlier_timing_neg,9.026993039338519e-07
ankle_mag_z__outlier_timing_pos,8.68637118503634e-07
ankle_acc6_x__rs_range,8.150491793621564e-07
ankle_mag_y__outlier_timing_pos,7.890331028693045e-07
ankle_gyro_x__ami2,7.87558252735702e-07
ankle_gyro_x__outlier_timing_pos,6.573789937793236e-07
ankle_gyro_y__transition_matrix,5.891956636123419e-07
ankle_acc16_z__mode_5,5.056422933696434e-07
ankle_acc6_y__mode_10,5.044405589132541e-07
ankle_acc6_x__outlier_timing_neg,4.972936489258857e-07
ankle_mag_x__mode_10,4.808404849841426e-07
ankle_acc16_y__outlier_timing_pos,4.6437755009427544e-07
ankle_gyro_x,4.1958463149084915e-07
ankle_acc6_x__outlier_timing_pos,4.0580566185302114e-07
ankle_mag_x__mode_5,3.91733786171638e-07
ankle_acc6_y__mode_5,3.817747275346538e-07
ankle_mag_z__mode_10,3.7365487928765475e-07
ankle_mag_z__outlier_timing_neg,3.4971006081572564e-07
ankle_gyro_y,3.4032796487991514e-07
ankle_acc16_x__rs_range,3.199819617778102e-07
ankle_acc16_z__outlier_timing_neg,2.4579266914717163e-07
ankle_gyro_y__outlier_timing_neg,2.424391989658337e-07
ankle_acc16_z__mode_10,2.3222999732418333e-07
ankle_gyro_x__transition_matrix,6.047763086101131e-08
ankle_acc16_y__dfa,7.052111950930814e-09
ankle_mag_x__dfa,3.5953641477809908e-09
ankle_mag_y__mode_5,5.737054962705639e-10
ankle_gyro_z__transition_matrix,8.398606152824608e-11
ankle_acc6_z__rs_range,0.0
ankle_temperature__periodicity,0.0
ankle_mag_z__rs_range,0.0
ankle_mag_z__mode_5,0.0
ankle_mag_z__dfa,0.0
ankle_acc6_y__dfa,0.0
ankle_mag_y__rs_range,0.0
ankle_acc16_z__dfa,0.0
ankle_acc6_z__dfa,0.0
ankle_acc16_x__dfa,0.0
ankle_acc6_x__dfa,0.0
ankle_acc16_z__rs_range,0.0
