feature,feature_importance_mdi
sdu002_2__embedding_dist,0.0004178170458589333
sdp002__transition_matrix,0.00038468768570357843
sdp002__mode_5,0.00035649645123140785
sdt003__low_freq_power,0.00035243693416329796
sdp002__ami_timescale,0.000351323354610821
sdu002_2__high_fluctuation,0.0003222907075192718
sdt003__embedding_dist,0.00029933291588989986
sdt003__forecast_error,0.0002321624120500652
sdu002_2__forecast_error,0.00019570295410867894
sdp002__mode_10,0.0001450169308026231
sdu002_1__mode_5,0.00012010441776710252
sdu002_1__mode_10,0.00011727047610216325
sdu002_2__centroid_freq,9.419144096396171e-05
sdu002_2__whiten_timescale,9.390101943610279e-05
sdu002_2__entropy_pairs,9.143649434522103e-05
sdp002__outlier_timing_neg,8.918136930536427e-05
sdu002_2__trev,8.577216197383107e-05
sdt003__ami2,8.222035265750192e-05
sdt003__transition_matrix,5.69681637622326e-05
sdt003__trev,5.561754382217462e-05
sdu002_2__outlier_timing_pos,5.437910159225255e-05
sdu002_2__outlier_timing_neg,4.991647374068205e-05
sdt003__periodicity,4.577751100091889e-05
sdu002_2__acf_first_min,4.5556313903807735e-05
sdu002_2__ami_timescale,4.2554014089420385e-05
sdu002_2__ami2,3.126141664677641e-05
sdu002_2__mode_10,2.9255630075672772e-05
sdt003__stretch_decreasing,2.7370476603097585e-05
sdt003__entropy_pairs,2.6531636275171884e-05
sdt003__mode_5,1.3624840953183428e-05
sdu002_2__periodicity,1.3430379648053104e-05
sdt003__high_fluctuation,8.702686793787517e-06
sdu002_2__acf_timescale,8.004109955866704e-06
sdt003__mode_10,6.451555428716291e-06
sdu002_2__mode_5,5.484819673686724e-06
sdt002__rs_range,5.470469674406415e-06
sdu002_1__dfa,5.1361892662105875e-06
sdt002__dfa,4.919015230332165e-06
sdt003__stretch_high,4.1409357613190545e-06
sdu002_2__low_freq_power,4.006781014257354e-06
sdu002_2__stretch_high,3.3564320909430745e-06
sdp002__rs_range,3.2472669582446676e-06
sdu002_2__dfa,1.2687465596986252e-06
sdu002_1__rs_range,5.389656588755469e-07
sdp002__dfa,2.3186345666910468e-07
sdt003__dfa,5.2653838227271464e-08
sdt003__rs_range,0.0
sdt003__ami_timescale,0.0
sdu002_2__rs_range,0.0
sdu002_2__transition_matrix,0.0
